product_id,product_name,category,price
1894,Tennis Balls 1894,Sports,28667.67
1895,Lip Balm 1895,Beauty,75777.56
1896,Mixer Grinder 1896,Home & Kitchen,81434.92
1897,Business Book 1897,Books,43166.66
1898,Jacket 1898,Fashion,10125.76
1899,Sneakers 1899,Fashion,12030.4
1900,Backpack 1900,Fashion,44002.89
1901,Water Bottle 1901,Home & Kitchen,93931.65
1902,Jeans 1902,Fashion,92465.68
1903,Novel 1903,Books,14271.11
1904,Cookware Set 1904,Home & Kitchen,2928.54
1905,Power Bank 1905,Electronics,864.18
1906,USB Cable 1906,Electronics,20472.47
1907,Tennis Balls 1907,Sports,73261.52
1908,Football 1908,Sports,83136.57
1909,Jeans 1909,Fashion,71680.84
1910,Mouse 1910,Electronics,88909.2
1911,Sunscreen 1911,Beauty,8868.01
1912,Water Bottle 1912,Home & Kitchen,73216.05
1913,USB Cable 1913,Electronics,80402.38
1914,Business Book 1914,Books,72789.69
1915,Sneakers 1915,Fashion,50803.61
1916,Backpack 1916,Fashion,63135.27
1917,Cricket Bat 1917,Sports,70738.62
1918,T-Shirt 1918,Fashion,43450.09
1919,Finance Book 1919,Books,19200.79
1920,Yoga Mat 1920,Sports,94927.42
1921,Data Analytics Book 1921,Books,24741.19
1922,Tennis Balls 1922,Sports,87236.06
1923,Bedsheet 1923,Home & Kitchen,26674.55
1924,Table Lamp 1924,Home & Kitchen,81423.11
1925,Biography 1925,Books,28402.45
1926,Electric Kettle 1926,Home & Kitchen,95092.11
1927,Business Book 1927,Books,518.13
1928,Mouse 1928,Electronics,55861.17
1929,Cookware Set 1929,Home & Kitchen,4072.51
1930,Novel 1930,Books,61414.15
1931,Business Book 1931,Books,63842.92
1932,Moisturizer 1932,Beauty,87812.39
1933,Water Bottle 1933,Home & Kitchen,66862.99
1934,Hair Serum 1934,Beauty,59863.64
1935,Gym Gloves 1935,Sports,29681.64
1936,Electric Kettle 1936,Home & Kitchen,96298.31
1937,Handbag 1937,Fashion,96941.34
1938,Kurta 1938,Fashion,66308.34
1939,Smartphone 1939,Electronics,46579.65
1940,Jeans 1940,Fashion,34887.34
1941,Moisturizer 1941,Beauty,77412.44
1942,Body Lotion 1942,Beauty,60184.67
1943,Business Book 1943,Books,3089.46
1944,Kurta 1944,Fashion,89002.1
1945,Face Wash 1945,Beauty,56312.28
1946,Saree 1946,Fashion,67562.91
1947,Hair Serum 1947,Beauty,80940.25
1948,Hair Serum 1948,Beauty,26216.8
1949,Smart Watch 1949,Electronics,48652.44
1950,Storage Box 1950,Home & Kitchen,63698.37
1951,Smart Watch 1951,Electronics,44873.11
1952,Cookware Set 1952,Home & Kitchen,53693.11
1953,SQL Handbook 1953,Books,94797.2
1954,Running Shoes 1954,Sports,13094.69
1955,Yoga Mat 1955,Sports,95036.8
1956,Keyboard 1956,Electronics,9206.22
1957,Finance Book 1957,Books,91239.41
1958,Cricket Bat 1958,Sports,65561.17
1959,Badminton Racket 1959,Sports,36336.36
1960,Cookware Set 1960,Home & Kitchen,83846.28
1961,Perfume 1961,Beauty,29159.71
1962,Storage Box 1962,Home & Kitchen,33282.91
1963,Bedsheet 1963,Home & Kitchen,94012.38
1964,Wireless Earbuds 1964,Electronics,75560.16
1965,Cricket Bat 1965,Sports,50248.63
1966,Face Wash 1966,Beauty,15862.16
1967,T-Shirt 1967,Fashion,23153.52
1968,Business Book 1968,Books,3570.05
1969,SQL Handbook 1969,Books,81335.99
1970,Hair Serum 1970,Beauty,13292.08
1971,Novel 1971,Books,86224.97
1972,Bluetooth Speaker 1972,Electronics,50549.06
1973,Marketing Book 1973,Books,2210.39
1974,Python Guide 1974,Books,9735.56
1975,Tennis Balls 1975,Sports,19588.55
1976,Dumbbells 1976,Sports,78519.22
1977,Face Wash 1977,Beauty,30353.97
1978,Perfume 1978,Beauty,10146.99
1979,Biography 1979,Books,37781.76
1980,Shampoo 1980,Beauty,22379.85
1981,Sunscreen 1981,Beauty,48437.28
1982,Business Book 1982,Books,38363.35
1983,Hair Serum 1983,Beauty,95154.45
1984,Cricket Bat 1984,Sports,45335.58
1985,Yoga Mat 1985,Sports,39854.39
1986,Table Lamp 1986,Home & Kitchen,37107.2
1987,Cricket Bat 1987,Sports,64352.29
1988,Sneakers 1988,Fashion,81005.14
1989,Bluetooth Speaker 1989,Electronics,56175.37
1990,Table Lamp 1990,Home & Kitchen,59421.27
1991,Smartphone 1991,Electronics,40437.87
1992,Perfume 1992,Beauty,6080.51
1993,Sunscreen 1993,Beauty,41302.49
1994,Finance Book 1994,Books,83464.48
1995,USB Cable 1995,Electronics,68960.96
1996,Tennis Balls 1996,Sports,87167.51
1997,Kurta 1997,Fashion,75551.79
1998,Body Lotion 1998,Beauty,31438.01
1999,Business Book 1999,Books,32318.43
2000,Biography 2000,Books,51539.23
